id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,yr_new
14187,20141030T000000,306500,2,1,840,892,2,0,0,3,7,840,0,2006,0,98136,47.5396,-122.387,1030,1007,2006
14188,20150326T000000,408474,3,2.5,1800,2731,2,0,0,3,8,1800,0,2014,0,98065,47.5342,-121.841,1800,3265,2014
14189,20140623T000000,160797,3,1.5,1270,2356,2,0,0,3,7,1270,0,2012,0,98108,47.5671,-122.298,1490,2175,2012
14190,20150107T000000,729000,4,3.5,3065,5440,3,0,0,3,9,3065,0,2014,0,98056,47.524,-122.2,2210,8400,2014
14191,20141210T000000,929000,5,3.25,4150,7100,2,0,0,3,10,4150,0,2013,0,98074,47.6026,-122.06,3560,7214,2013
14192,20141006T000000,529950,2,2.5,1500,1174,2,0,0,3,8,1140,360,2014,0,98107,47.6689,-122.363,1550,1519,2014
14193,20150403T000000,461000,3,2.25,1620,998,2.5,0,0,3,8,1540,80,2012,0,98027,47.5394,-122.027,1620,1068,2012
14194,20141014T000000,271115,2,1.5,830,1325,2,0,0,3,7,830,0,2005,0,98136,47.5472,-122.384,1310,1485,2005
14195,20141204T000000,529950,3,2.25,1240,1250,3,0,0,3,8,1240,0,2014,0,98107,47.6748,-122.377,1470,1250,2014
14196,20150326T000000,585000,4,2.5,2820,5612,2,0,0,3,9,2820,0,2007,0,98028,47.7477,-122.236,1620,14881,2007
14197,20140703T000000,609000,3,1.75,1630,1526,3,0,0,3,8,1630,0,2014,0,98103,47.6536,-122.354,1570,1274,2014
14198,20140618T000000,267000,3,2.25,1584,2800,2,0,0,3,7,1584,0,2012,0,98002,47.3454,-122.214,1584,2800,2012
14199,20140718T000000,625000,3,2.5,1730,1301,3,0,0,3,9,1730,0,2011,0,98103,47.653,-122.352,1330,1240,2011
14200,20141223T000000,599000,3,2.75,1840,2060,2,0,0,3,10,1700,140,2013,0,98027,47.53,-122.073,2590,2680,2013
14201,20141016T000000,1285000,4,3.5,3440,3800,3,0,0,3,9,3440,0,2014,0,98112,47.6408,-122.307,1760,3800,2014
14202,20150330T000000,324500,4,2.5,2110,3825,2,0,0,3,7,2110,0,2012,0,98042,47.3602,-122.082,2110,3825,2012
14203,20150116T000000,471500,3,2.5,2430,5866,2,0,0,3,7,2430,0,2009,0,98065,47.5158,-121.871,2380,5866,2009
14204,20141111T000000,998000,4,3.5,3500,43560,2,0,0,3,9,2850,650,2014,0,98006,47.5481,-122.103,3640,40545,2014
14205,20150129T000000,262000,4,2.5,2070,8685,2,0,0,3,7,2070,0,2006,0,98188,47.4697,-122.267,2170,9715,2006
14206,20150401T000000,844000,4,3.5,3350,6350,2,0,2,3,8,2610,740,2009,0,98116,47.5602,-122.39,1820,6350,2009
14207,20140624T000000,745641,4,2.5,2440,4850,2,0,0,3,8,2440,0,2013,0,98052,47.7043,-122.114,2970,5450,2013
14208,20141212T000000,659950,5,3,3010,7357,2,0,0,3,9,3010,0,2008,0,98133,47.7226,-122.33,2370,8050,2008
14209,20140804T000000,339989,3,2.5,2060,4200,2,0,0,3,8,2060,0,2014,0,98038,47.3706,-122.018,2370,4200,2014
14210,20140929T000000,1138990,5,3.5,4280,6530,2,0,3,3,10,4280,0,2014,0,98075,47.5941,-121.973,3960,6863,2014
14211,20140812T000000,491000,5,3.5,2815,4900,2,0,0,3,9,2815,0,2011,0,98030,47.3424,-122.179,2798,4900,2011
14212,20140718T000000,675000,4,2.5,2620,6114,2,0,0,3,9,2620,0,2011,0,98029,47.5603,-122.013,2620,5808,2011
14213,20150106T000000,344000,3,2.25,1250,1033,3,0,0,3,8,1250,0,2007,0,98103,47.6907,-122.343,1250,1150,2007
14214,20141104T000000,530000,4,2.5,3250,4500,2,0,0,3,8,3250,0,2008,0,98059,47.4944,-122.15,3030,4598,2008
14215,20141210T000000,290500,4,3.25,2510,7686,2,0,0,3,9,2510,0,2003,0,98055,47.4785,-122.228,2510,6732,2003
14216,20150507T000000,2998000,5,4,6670,16481,2,0,0,3,12,4960,1710,2007,0,98004,47.6409,-122.221,4800,16607,2007
14217,20140919T000000,379000,3,2.5,1580,3075,2,0,0,3,8,1580,0,2013,0,98126,47.545,-122.368,1710,2934,2013
14218,20150225T000000,500012,4,2.5,2400,9612,1,0,0,3,8,1230,1170,1962,2009,98059,47.4799,-122.127,2430,5539,2009
14219,20140606T000000,405000,2,2,1405,1073,2,0,0,3,8,1140,265,2007,0,98122,47.612,-122.295,1405,3000,2007
14220,20150212T000000,356999,3,1.5,1010,1546,2,0,0,3,8,1010,0,1971,2014,98144,47.5998,-122.311,1010,1517,2014
14221,20150417T000000,590000,2,2.5,1450,1281,2,0,0,3,8,1220,230,2006,0,98105,47.665,-122.285,1440,1281,2006
14222,20141104T000000,294000,3,1.75,1420,1361,2,0,0,3,7,960,460,2014,0,98108,47.5684,-122.314,1340,1343,2014
14223,20150426T000000,731500,4,2.5,2650,4644,2,0,0,3,8,2650,0,2013,0,98053,47.6945,-122.018,2640,5099,2013
14224,20140606T000000,837219,5,2.75,3030,7679,2,0,0,3,9,3030,0,2014,0,98074,47.593,-122.057,3080,6341,2014
14225,20150415T000000,1600000,4,5.5,6530,871200,2,0,2,3,11,6530,0,2008,0,98014,47.664,-121.878,1280,858132,2008
14226,20140616T000000,798800,3,2.75,2670,3738,1,0,0,3,10,1720,950,2013,0,98056,47.5299,-122.203,2610,3734,2013
14227,20141008T000000,482500,2,2.5,1170,809,2,0,0,3,9,1170,0,2007,0,98103,47.6875,-122.339,1170,1121,2007
14228,20140711T000000,319000,3,1.5,1480,1722,3,0,0,3,7,1480,0,2007,0,98125,47.728,-122.292,1480,5764,2007
14229,20140813T000000,950000,3,2.5,2700,6947,2,0,3,3,9,2700,0,2013,0,98056,47.5172,-122.208,2500,6947,2013
14230,20150507T000000,1267500,4,3.5,4640,13404,2,0,0,3,10,4640,0,2007,0,98059,47.531,-122.134,4690,13590,2007
14231,20150402T000000,3345000,5,3.75,5350,15360,1,0,1,3,11,3040,2310,2008,0,98004,47.648,-122.218,3740,15940,2008
14232,20141027T000000,489950,3,2.5,2540,5237,2,0,0,3,8,2540,0,2011,0,98118,47.5492,-122.276,1800,4097,2011
14233,20150427T000000,345000,2,1.75,1030,1106,2,0,0,3,7,765,265,2006,0,98136,47.5397,-122.387,1030,1066,2006
14234,20150420T000000,650000,4,2.5,3160,8530,2,0,0,3,9,3160,0,2006,0,98059,47.5075,-122.148,3160,6460,2006
14235,20141215T000000,900000,4,3.5,3860,6543,2,0,0,3,10,3860,0,2014,0,98075,47.5934,-121.974,3760,6888,2014
14236,20140602T000000,391000,3,2.25,1410,1290,2,0,0,3,7,1290,120,2004,0,98027,47.5345,-122.069,1490,1380,2004
14237,20150123T000000,1800000,4,3.5,6370,205603,2,0,0,3,12,6370,0,2008,0,98027,47.5016,-121.905,1490,33580,2008
14238,20141223T000000,661000,4,3.25,2600,2074,2,0,0,3,8,2150,450,2011,0,98027,47.5402,-122.028,2510,2074,2011
14239,20140523T000000,355000,3,2,1220,1186,3,0,0,3,8,1220,0,2007,0,98103,47.6972,-122.341,1280,1251,2007
14240,20140905T000000,540000,3,2.5,1280,1889,3,0,0,3,8,1280,0,2009,0,98105,47.6619,-122.324,1450,1889,2009
14241,20140724T000000,290000,2,1.5,770,850,2,0,0,3,7,770,0,2006,0,98116,47.5644,-122.388,1350,915,2006
14242,20140520T000000,500000,3,2.5,1210,1200,3,0,0,3,8,1210,0,2008,0,98103,47.6543,-122.345,1210,1200,2008
14243,20140902T000000,416000,4,2.5,2890,6322,2,0,0,3,8,2890,0,2011,0,98038,47.3494,-122.044,2380,5738,2011
14244,20140605T000000,465000,3,2.25,1530,1245,2,0,0,3,9,1050,480,2014,0,98122,47.6018,-122.297,1530,2307,2014
14245,20140630T000000,950000,4,2.5,3670,7680,2.5,0,0,3,10,3670,0,2007,0,98029,47.5401,-121.993,3130,6112,2007
14246,20150320T000000,680000,4,2.5,2440,6581,2,0,0,3,8,2440,0,2014,0,98133,47.7321,-122.334,1480,7432,2014
14247,20150202T000000,1289990,5,4,4360,8030,2,0,0,3,10,4360,0,2015,0,98075,47.5923,-121.973,3570,6185,2015
14248,20141002T000000,292000,3,2.5,1270,1283,3,0,0,3,7,1270,0,2007,0,98125,47.7209,-122.291,1270,1512,2007
14249,20150409T000000,576000,4,2.5,3340,6924,2,0,0,3,8,3340,0,2009,0,98059,47.495,-122.149,3030,6119,2009
14250,20150313T000000,670000,2,2,1500,761,3,0,3,3,8,1500,0,2008,0,98103,47.6522,-122.346,1360,1527,2008
14251,20140520T000000,953007,4,3.5,3120,5086,2,0,0,3,9,2480,640,2008,0,98115,47.6762,-122.288,1880,5092,2008
14252,20150427T000000,399000,2,2,1110,1155,3,0,0,3,7,980,130,2008,0,98136,47.5496,-122.388,1110,1089,2008
14253,20141117T000000,847093,4,2.75,2760,5670,2,0,0,3,10,2760,0,2014,0,98075,47.5819,-122.047,2760,6600,2014
14254,20140813T000000,499000,3,2.5,1460,1614,2,0,0,3,8,1180,280,2007,0,98117,47.6781,-122.374,1380,1402,2007
14255,20141029T000000,1699990,4,3.75,3320,8234,2,0,0,3,10,3320,0,2014,0,98004,47.5963,-122.2,1560,8240,2014
14256,20140512T000000,1033890,4,3.25,3270,5187,2,0,0,3,9,3110,160,2014,0,98052,47.6966,-122.133,3600,5825,2014
14257,20141209T000000,355000,3,2.25,1410,1332,2,0,0,3,7,1290,120,2004,0,98027,47.5345,-122.069,1445,1290,2004
14258,20140805T000000,319900,4,2.75,2475,4000,2,0,0,3,7,2475,0,2014,0,98002,47.3452,-122.21,2166,4000,2014
14259,20140527T000000,460000,3,3.5,1600,1431,2,0,0,3,8,1240,360,2006,0,98117,47.6865,-122.363,1500,4120,2006
14260,20150317T000000,280000,3,2.5,1608,4818,2,0,0,3,8,1608,0,2012,0,98092,47.2583,-122.203,2009,5200,2012
14261,20150422T000000,560000,3,2.5,1390,1411,3,0,0,3,8,1390,0,2008,0,98103,47.6485,-122.334,1350,1266,2008
14262,20140722T000000,324950,4,2.5,2229,5723,2,0,0,3,7,2229,0,2012,0,98032,47.3693,-122.286,2738,5742,2012
14263,20140709T000000,530000,3,2.5,1790,3078,2,0,0,3,8,1790,0,2010,0,98027,47.5638,-122.094,1890,3078,2010
14264,20141024T000000,384000,3,2.25,990,736,2.5,0,0,3,8,880,110,2009,0,98105,47.6605,-122.319,1030,1201,2009
14265,20140611T000000,719950,5,2.75,3240,6863,2,0,0,3,10,3240,0,2013,0,98056,47.5033,-122.193,2360,6002,2013
14266,20140811T000000,319950,2,2.5,1280,819,2,0,0,3,8,1060,220,2006,0,98103,47.6905,-122.364,1290,2900,2006
14267,20150128T000000,292000,3,2.5,1610,3848,2,0,0,3,8,1610,0,2006,0,98055,47.4497,-122.188,1610,3049,2006
14268,20141010T000000,799950,5,3.75,3760,4702,2,0,0,3,9,2780,980,2014,0,98034,47.7202,-122.223,2950,5981,2014
14269,20150327T000000,572000,4,2.75,2700,7992,2,0,0,3,9,2700,0,2012,0,98059,47.4831,-122.135,2840,7992,2012
14270,20140722T000000,459000,2,2,1480,804,3,0,0,3,8,1480,0,2008,0,98122,47.602,-122.308,1380,1751,2008
14271,20140707T000000,505000,2,2.25,1060,1209,2,0,0,3,8,940,120,2006,0,98102,47.6369,-122.327,1300,1169,2006
14272,20150429T000000,547000,3,2.5,1570,1452,2.5,0,0,3,9,1240,330,2007,0,98199,47.648,-122.396,1670,1596,2007
14273,20150227T000000,550000,3,2.5,1930,6604,2,0,0,3,7,1930,0,2014,0,98166,47.4692,-122.351,910,6604,2014
14274,20140918T000000,250000,3,2,1590,8100,1,0,0,3,7,1060,530,1996,0,98038,47.3611,-122.047,1590,8100,1996
14275,20150327T000000,441000,2,1,1290,1289,2,0,0,3,7,1030,260,2005,0,98144,47.6006,-122.305,1290,1332,2005
14276,20150407T000000,265000,3,2.25,1489,2800,2,0,0,3,7,1489,0,2012,0,98002,47.3454,-122.214,1584,2800,2012
14277,20150409T000000,430000,3,2.5,2075,39553,1,0,0,3,7,2075,0,2012,0,98038,47.3601,-122.032,1960,9047,2012
14278,20140617T000000,286800,3,2.5,1413,3600,2,0,0,3,8,1413,0,2011,0,98031,47.4222,-122.193,2150,3869,2011
14279,20150107T000000,850000,4,2.75,3320,5559,2,0,0,3,9,3320,0,2012,0,98075,47.5607,-122.031,3400,6854,2012
14280,20141029T000000,455000,3,2.5,1180,932,3,0,0,3,8,1180,0,2010,0,98119,47.638,-122.375,1180,2632,2010
14281,20150406T000000,455000,2,2,1190,1303,2,0,0,3,8,800,390,2009,0,98107,47.6675,-122.368,1670,2425,2009
14282,20150401T000000,362500,3,3.5,1710,2212,2,0,0,3,7,1400,310,2013,0,98126,47.5459,-122.368,1580,2212,2013
14283,20140924T000000,460000,3,2.5,2390,47480,2,0,0,3,9,2390,0,2007,0,98058,47.4517,-122.084,1720,44866,2007
14284,20140731T000000,230000,3,1.75,1140,1165,2,0,0,3,8,1140,0,2014,0,98108,47.5638,-122.295,1150,1552,2014
14285,20140519T000000,298450,5,3,2100,9752,1,0,0,3,8,1200,900,2007,0,98003,47.3341,-122.304,1270,10200,2007
14286,20140505T000000,416286,3,2.5,1408,989,3,0,0,3,8,1408,0,2005,0,98115,47.6856,-122.315,1408,1342,2005
14287,20140617T000000,350000,2,2.5,1260,1347,3,0,0,3,8,1260,0,2005,0,98103,47.6994,-122.341,1260,1356,2005
14288,20150408T000000,258800,2,1.75,1290,1624,2,0,0,3,8,1290,0,2014,0,98106,47.5171,-122.347,1410,1963,2014
14289,20141218T000000,620000,4,2.5,2730,9260,2,0,0,3,8,2730,0,2008,0,98133,47.7222,-122.331,2730,7357,2008
14290,20140502T000000,295000,2,2.5,1630,1368,2,0,0,3,7,1280,350,2009,0,98106,47.5489,-122.363,1590,2306,2009
14291,20150227T000000,908990,4,2.75,3530,6844,2,0,0,3,10,3530,0,2014,0,98075,47.5975,-121.985,3530,10038,2014
14292,20141117T000000,485230,4,2.5,2714,12558,2,0,0,3,9,2714,0,2014,0,98031,47.3522,-122.201,2873,8269,2014
14293,20140611T000000,475000,3,2.25,1630,2520,2,0,0,3,7,1630,0,2005,0,98029,47.5493,-121.998,1630,3131,2005
14294,20140804T000000,1240420,5,3.25,5790,13726,2,0,3,3,10,4430,1360,2014,0,98006,47.5388,-122.114,5790,13726,2014
14295,20140819T000000,635000,3,3,2230,1407,2.5,0,0,3,8,1850,380,2013,0,98027,47.5446,-122.017,2290,1407,2013
14296,20141105T000000,350000,3,2.5,1380,1590,2,0,0,3,9,1160,220,2012,0,98126,47.5444,-122.375,1380,1590,2012
14297,20141229T000000,345000,3,3.5,1320,1161,3,0,0,3,8,1320,0,2010,0,98125,47.7162,-122.294,1320,1161,2010
14298,20140921T000000,700000,2,2,1490,713,3,0,0,3,9,1490,0,2014,0,98109,47.6356,-122.346,1490,1110,2014
14299,20140821T000000,490000,3,2.25,1280,1520,2,0,0,3,8,1080,200,2008,0,98107,47.6651,-122.368,1280,1681,2008
14300,20140805T000000,1299890,5,4,3870,5929,2,0,0,3,10,3870,0,2014,0,98052,47.6965,-122.134,3600,5625,2014
14301,20140910T000000,579000,2,2.5,1280,1051,2,0,0,3,8,1080,200,2009,0,98119,47.6273,-122.359,1580,1279,2009
14302,20150204T000000,467000,4,2.75,2170,5024,2,0,0,3,8,2170,0,2012,0,98059,47.495,-122.145,2460,5024,2012
14303,20140509T000000,212000,2,1.5,1020,1525,2,0,0,3,7,1020,0,2004,0,98133,47.704,-122.347,1020,3844,2004
14304,20140821T000000,429000,4,2.5,1840,4593,2,0,0,3,7,1840,0,2010,0,98053,47.6866,-122.013,1740,3600,2010
14305,20141218T000000,825000,3,3.5,2670,3000,2,0,0,3,9,1870,800,2014,0,98117,47.6813,-122.372,1750,5000,2014
14306,20140613T000000,250000,3,2.25,1400,3814,2,0,0,3,7,1400,0,2012,0,98042,47.3584,-122.083,1610,3814,2012
14307,20141027T000000,289000,2,1.5,1160,2158,2,0,0,3,7,1160,0,1982,0,98034,47.7178,-122.19,1150,2158,1982
14308,20140908T000000,492000,4,2.5,2550,6382,2,0,0,3,7,2550,0,2007,0,98065,47.5202,-121.87,2430,5900,2007
14309,20150119T000000,552500,4,2.5,3260,6902,2,0,0,3,8,3260,0,2008,0,98059,47.4829,-122.156,3130,6588,2008
14310,20141112T000000,653500,2,2.5,1680,1240,2,0,0,3,8,1120,560,2014,0,98102,47.6372,-122.324,2060,3630,2014
14311,20150402T000000,855000,4,3.25,2630,2550,2,0,0,3,10,2030,600,2006,0,98117,47.6775,-122.385,1810,2600,2006
14312,20141119T000000,333000,3,1.5,1260,5758,2,0,0,3,7,1260,0,1999,0,98006,47.5524,-122.139,3090,10142,1999
14313,20140611T000000,415000,4,2.5,2550,4500,2,0,0,3,7,2550,0,2009,0,98059,47.4916,-122.153,2340,4526,2009
14314,20141107T000000,445000,4,3.25,3450,5000,2,0,0,3,8,3450,0,2008,0,98178,47.4925,-122.273,1420,5000,2008
14315,20141008T000000,1200000,5,3.5,3900,4400,2,0,0,3,9,2650,1250,2014,0,98107,47.6607,-122.362,1190,4400,2014
14316,20140806T000000,430000,3,3.25,1550,1444,3,0,0,3,8,1550,0,2006,0,98115,47.6767,-122.291,1550,1444,2006
14317,20150320T000000,453000,4,2.5,2502,8306,2,0,0,3,9,2502,0,2013,0,98001,47.2953,-122.265,2597,6983,2013
14318,20140509T000000,376000,3,2,1340,1384,3,0,0,3,8,1340,0,2008,0,98103,47.6973,-122.35,1110,1384,2008
14319,20150504T000000,540000,3,2.5,1810,3930,2,0,0,3,8,1810,0,2008,0,98053,47.7169,-122.02,1560,5100,2008
14320,20140725T000000,445000,3,2,1620,5101,1,0,0,3,7,590,1030,2006,0,98118,47.5448,-122.288,1700,7750,2006
14321,20141215T000000,256950,2,2,1070,635,2,0,0,3,9,720,350,2008,0,98106,47.5212,-122.357,1070,928,2008
14322,20141006T000000,297000,4,2.5,2230,4952,2,0,0,3,8,2230,0,2011,0,98002,47.3363,-122.211,2030,3721,2011
14323,20141017T000000,320000,4,2.5,1970,4558,2,0,0,3,8,1970,0,2005,0,98038,47.3627,-122.04,1980,5123,2005
14324,20141114T000000,805000,5,4.5,4600,7810,2,0,0,3,9,3200,1400,2006,0,98065,47.5381,-121.86,4480,6324,2006
14325,20140801T000000,799990,4,2.75,3110,6050,2,0,0,3,9,3110,0,2014,0,98052,47.705,-122.126,3590,6054,2014
14326,20141202T000000,732000,3,2.5,1960,3060,2,0,0,3,8,1960,0,2010,0,98117,47.6764,-122.389,1220,3060,2010
14327,20140802T000000,163800,2,2.5,1000,1092,2,0,0,3,7,990,10,2004,0,98118,47.5419,-122.271,1330,1466,2004
14328,20150331T000000,375000,3,2.5,2424,5931,2,0,0,3,9,2424,0,2014,0,98042,47.3515,-122.134,2424,6036,2014
14329,20150324T000000,955000,4,3.25,3720,6765,2,0,0,3,9,3720,0,2012,0,98053,47.688,-122.018,3100,6790,2012
14330,20140522T000000,359000,3,1.5,1360,885,3,0,0,3,8,1360,0,2008,0,98103,47.6961,-122.349,1360,1167,2008
14331,20140718T000000,779380,5,2.5,2590,7084,2,0,0,3,8,2590,0,2014,0,98052,47.7053,-122.113,3010,4823,2014
14332,20150223T000000,635000,3,3,2290,1407,2.5,0,0,3,8,1890,400,2014,0,98027,47.5446,-122.017,2230,1407,2014
14333,20140716T000000,389500,3,2.5,1350,874,3,0,0,3,8,1270,80,2006,0,98136,47.549,-122.387,1350,886,2006
14334,20140807T000000,359800,5,2.5,2170,2752,2,0,0,3,8,2170,0,2014,0,98106,47.5165,-122.346,1800,2752,2014
14335,20140603T000000,320000,3,3.25,1530,1602,2,0,0,3,8,1140,390,2013,0,98106,47.5555,-122.362,1450,1198,2013
14336,20140725T000000,255900,3,2.5,1489,3266,2,0,0,3,7,1489,0,2014,0,98002,47.3452,-122.217,1537,3273,2014
14337,20150209T000000,380000,4,2.5,2130,4467,2,0,0,3,8,2130,0,2014,0,98146,47.5108,-122.363,1830,8160,2014
14338,20140725T000000,451300,3,2.5,1420,814,2,0,0,3,8,1140,280,2008,0,98136,47.5429,-122.387,1340,1382,2008
14339,20140616T000000,852880,4,3.25,3450,6184,2,0,0,3,9,3450,0,2014,0,98074,47.6072,-122.054,3020,5369,2014
14340,20140919T000000,305000,4,2.5,1914,3150,2,0,0,3,8,1914,0,2009,0,98055,47.43,-122.188,1714,3164,2009
14341,20150430T000000,295000,2,1.5,988,1080,3,0,0,3,7,988,0,2007,0,98125,47.7123,-122.301,1128,1080,2007
14342,20141016T000000,261000,3,2.25,1584,2800,2,0,0,3,7,1584,0,2012,0,98002,47.3451,-122.214,1584,2800,2012
14343,20150317T000000,560000,4,2.5,2630,5710,2,0,0,3,8,2630,0,2001,0,98065,47.5342,-121.876,2550,5500,2001
14344,20140919T000000,795000,4,3.25,3520,5250,2,0,0,3,9,3520,0,2012,0,98053,47.6869,-122.019,3220,5781,2012
14345,20140508T000000,500000,3,1.75,1410,1197,3,0,0,3,8,1410,0,2012,0,98103,47.6558,-122.348,1350,2512,2012
14346,20141121T000000,418000,4,3.25,3266,5969,2,0,0,3,8,3266,0,2014,0,98023,47.2975,-122.35,3087,5169,2014
14347,20150320T000000,552900,4,3.5,3828,18900,2.5,0,0,3,9,3828,0,2014,0,98001,47.2851,-122.277,2120,18900,2014
14348,20141219T000000,539950,3,2.25,1670,1596,3,0,0,3,8,1670,0,2014,0,98136,47.5402,-122.387,1640,1310,2014
14349,20150202T000000,424950,2,1.5,1000,1188,3,0,0,3,8,1000,0,2005,0,98115,47.6823,-122.327,2300,3500,2005
14350,20140522T000000,300000,5,2.5,2760,6000,2,0,0,3,8,2760,0,2006,0,98108,47.5289,-122.321,1360,6000,2006
14351,20150224T000000,405000,3,2.5,1440,2163,2,0,0,3,7,1440,0,2005,0,98029,47.554,-121.998,1440,2207,2005
14352,20141209T000000,859950,6,4,3180,6551,2,0,0,3,9,3180,0,2014,0,98074,47.6236,-122.023,3230,7602,2014
14353,20150113T000000,560000,4,3,2720,7570,2,0,0,3,9,2720,0,2008,0,98133,47.7113,-122.349,1770,5705,2008
14354,20140907T000000,379900,3,2.5,1800,2792,2,0,0,3,8,1800,0,2011,0,98126,47.5442,-122.371,1580,2617,2011
14355,20150501T000000,625000,3,2.5,3220,6409,2,0,0,3,9,3220,0,2008,0,98059,47.4815,-122.127,3330,6231,2008
14356,20141120T000000,315000,3,2.5,1410,1325,2,0,0,3,7,1180,230,2007,0,98106,47.5582,-122.363,1270,1282,2007
14357,20141212T000000,939000,4,3.5,3640,6049,2,0,0,3,9,3640,0,2014,0,98052,47.7049,-122.125,3590,6104,2014
14358,20140725T000000,674000,3,2.5,1920,3624,2,0,0,3,9,1920,0,2003,0,98052,47.6647,-122.087,1930,3533,2003
14359,20140814T000000,306000,4,2.5,2267,3577,2,0,0,3,7,2267,0,2014,0,98092,47.3384,-122.18,2056,3577,2014
14360,20140709T000000,2321000,5,4.75,5780,17004,2,0,0,3,11,4260,1520,2006,0,98040,47.5802,-122.212,3460,10855,2006
14361,20140918T000000,914154,3,3.5,2940,6431,2,0,0,3,10,2940,0,2014,0,98075,47.5818,-122.047,2760,6695,2014
14362,20141117T000000,496000,3,2.5,2180,4533,2,0,0,3,7,2180,0,2010,0,98011,47.754,-122.215,2180,7347,2010
14363,20140708T000000,449990,4,2.5,2680,5539,2,0,0,3,8,2680,0,2013,0,98045,47.4759,-121.734,2680,5992,2013
14364,20140919T000000,625000,2,1.75,1460,1500,2,0,0,3,8,1000,460,2008,0,98103,47.6853,-122.356,1440,4120,2008
14365,20140707T000000,680000,4,2.75,2330,3920,2,0,0,3,9,2330,0,2005,0,98029,47.5525,-121.99,2410,4063,2005
14366,20150403T000000,274950,3,2.5,1608,4000,2,0,0,3,8,1608,0,2014,0,98092,47.2582,-122.198,2009,4983,2014
14367,20140613T000000,795000,4,3.5,3200,3250,2,0,0,3,9,2670,530,2007,0,98029,47.5515,-122,3400,3663,2007
14368,20140922T000000,282900,4,2.5,1710,3500,2,0,0,3,7,1710,0,2014,0,98002,47.3448,-122.217,1710,3500,2014
14369,20141104T000000,922755,4,3.5,3560,4951,2,0,0,3,9,3560,0,2014,0,98074,47.6178,-122.055,3540,5500,2014
14370,20150416T000000,424000,4,2.5,2650,8685,2,0,0,3,9,2650,0,2006,0,98001,47.344,-122.269,2650,7932,2006
14371,20150423T000000,630000,3,2.5,3490,12410,2,0,0,3,8,2590,900,2009,0,98059,47.4714,-122.071,1740,14448,2009
14372,20141222T000000,810000,4,3.25,4140,46173,2,0,0,3,9,4140,0,2007,0,98011,47.7647,-122.213,2060,43103,2007
14373,20140515T000000,386380,3,2.5,1720,3600,2,0,0,3,7,1720,0,2010,0,98053,47.6856,-122.013,1720,3600,2010
14374,20140916T000000,485000,2,2,1510,3961,1,0,0,3,8,1510,0,2010,0,98053,47.709,-122.018,1510,3962,2010
14375,20150211T000000,275000,3,2.25,1450,4040,2,0,0,3,7,1450,0,2010,0,98038,47.3665,-122.022,1610,4040,2010
14376,20150302T000000,370000,4,2.5,1812,5026,2,0,0,3,8,1812,0,2011,0,98055,47.4513,-122.202,2440,6007,2011
14377,20140610T000000,499950,2,2.25,1060,1208,2,0,0,3,8,940,120,2005,0,98102,47.6371,-122.327,1300,1169,2005
14378,20150424T000000,502000,3,2.5,1600,3073,3,0,0,3,8,1600,0,2009,0,98144,47.5934,-122.298,1130,2921,2009
14379,20140714T000000,575000,4,2.25,2070,1230,3,0,0,3,9,1500,570,2013,0,98116,47.5775,-122.41,1569,4802,2013
14380,20150415T000000,500000,4,2.5,3630,7482,2,0,0,3,10,3630,0,2008,0,98188,47.4565,-122.287,1600,15716,2008
14381,20150114T000000,554000,3,2.5,2140,4126,2,0,0,3,8,1960,180,2005,0,98027,47.5368,-122.073,2280,2615,2005
14382,20150508T000000,360000,4,1.75,2010,12188,1,0,0,4,7,1150,860,1960,0,98059,47.5013,-122.147,1720,8475,1960
14383,20150429T000000,619990,4,2.75,2630,4501,2,0,0,3,8,2630,0,2015,0,98028,47.7748,-122.244,2380,4599,2015
14384,20150312T000000,317500,4,2.5,2233,6025,2,0,0,3,7,2233,0,2012,0,98001,47.2599,-122.256,1544,6036,2012
14385,20140828T000000,564950,4,2.75,2990,4521,2,0,0,3,7,2990,0,2014,0,98028,47.7401,-122.226,2580,7539,2014
14386,20150501T000000,333700,3,2.5,2230,5050,2,0,0,3,7,2230,0,2006,0,98042,47.3359,-122.055,2260,5050,2006
14387,20140522T000000,380000,5,3.5,2420,4670,2,0,0,3,7,2420,0,2013,0,98118,47.5241,-122.285,1430,4468,2013
14388,20150303T000000,305000,4,2.5,1714,3250,2,0,0,3,8,1714,0,2010,0,98055,47.429,-122.189,1714,3250,2010
14389,20140928T000000,440000,4,2.5,2230,5650,2,0,0,3,7,2230,0,2011,0,98056,47.5073,-122.168,1590,7241,2011
14390,20140627T000000,459000,4,3,2530,10000,2,0,0,3,7,2530,0,2013,0,98148,47.431,-122.335,1420,9898,2013
14391,20150306T000000,530000,3,3.5,1550,1233,2,0,0,3,8,1160,390,2005,0,98122,47.6034,-122.309,1490,1539,2005
14392,20150416T000000,600000,4,2.75,3110,11225,2,0,0,3,8,3110,0,2012,0,98059,47.4865,-122.143,2610,8535,2012
